date,Time precision,country,Country ISO,Latitude,Longitude,Geo precision,Admin 1,Location where sexual violence was committed,Event Description,Reported Perpetrator,Perpetrator Group Name,Single and group perpetrators ,Weapon Carried/Used,Survivor or Victim,Survivor Or Victim Sex,Adult or Minor ,Type,SV Context,Classification,Number of reported victims,Reported deaths following the sexual violence,SiND Event ID
#date +occurred,,#country,#country_ISO,#geo +lac,#geo +lon,,#adm1,#loc,,#group +perp,#group +perp +name,,#weapons,,#sex,,,,,,,
22/04/2022,Month- The event occurred within this month,Ukraine,UKR,50.54136297,30.22004013,(6)Contry,Kyiv Oblast,No information ,"April 2022: In an unspecified location, a 45-year-old man was raped by Russian soldiers.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Male,"Adult, ",Rape,CRSV,Gang SV assault,1,,32325
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.52070323,30.24415961,(1)Exact location,Kyiv Oblast,Victims home ,"April 2022: In Kyiv Oblast, a 17-year-old girl was forced to watch her mother and her 15-year-old sister beaten, raped and killed by three Russian soldiers. The girl said that soldiers told her to â€œlive and pass on to othersâ€. This incident occurred whilst the city was still under Russian occupation.  ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,2,2,32326
10/03/2021,Exact Date,DRC,COD,0.501116086,29.44972588,(2)25 km precision ,North Kivu,Hospital or clinic  ,March 2021: A health worker was sexually assaulted at a health facility.,No Information,Unidentified armed actor,No information,Firearms,Health Worker ,Unclear,"Adult, ",SexualAssault,Health workers experienced sexual violence,No information,1,,32327
22/04/2022,Month- The event occurred within this month,Ukraine,UKR,46.51351558,33.83063832,(6)Contry,Kherson Oblast,No information ," April 2022: In Southern Ukraine, a local female government worker was raped in order to force her to cooperate with the soldier. The perpetrators reportedly threatened that they would rape her again if she doesnâ€™t â€œdo what you need to doâ€. ",State military,Armed Forces of the Russian Federation,No information,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,No information,1,,32328
01/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.54456298,30.22293184,"(3)District, Communicipality or Commune ",Kyiv Oblast,No information ,"April 2022: In Kyiv Oblast, following postmortem examination on bodies found in mass graves, evidence has been found of an unspecified number of women being raped before they were killed by Russian forces. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,10,10,32329
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.54659921,30.22062372,"(4)Province, State, Governorate ",Kyiv Oblast,"Street, road or field ","March 2022: In Kyiv region, a 19-year-old woman was raped by Russian soldiers. When her sister attempted to stopped the soldiers she was told to warn everyone that this is what will happen to every â€œNazi prostituteâ€. This incident is likely to have occurred sometime in March whilst the area was under Russian occupation. This incident was reported on 22 April 2022. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ","ForcedToWitnessSexualViolence, Rape",CRSV,Mass SV assault,2,,32370
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.53059775,30.2299918,"(4)Province, State, Governorate ",Kyiv Oblast,No information ,"March 2022: In Kyiv region, a woman was raped by seven Russian soldiers as other Ukrainian detainees were forced to watch. This incident is likely to have occurred in March 2022 whilst the area was under Russian occupation and was reported on 22 April 2022. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,32371
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.5364171,30.23084399,"(4)Province, State, Governorate ",Kyiv Oblast,No information ,"April 2022: In Kyiv region, a 15-year-old girl and her mother were sexually abused by pro-Russian Chechen soldiers. This incident was reported on 22 April 2022 and likely occurred in March 2022 whilst the area was under Russian occupation. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,2,,32373
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.53496232,30.22884509,"(4)Province, State, Governorate ",Kyiv Oblast,Not applicable ,"March 2022: In Kyiv region, according to a local NGO at least 50 women from the region have reported being sexually assaulted by Russian soldiers. This incident was reported on 22 April 2022 and likely occurred in March 2022 whilst the area was under Russian occupation",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",SexualAssault,CRSV,Mass SV assault,50,,32375
15/03/2022,Week-The event occurred within the week of this date ,Ukraine,UKR,50.54652648,30.21972553,(1)Exact location,Kyiv Oblast,"Street, road or field ","Mid-March 2022: In Kyiv Oblast, a 22-year-old woman was reportedly tortured and raped by Russian soldiers after she was dragged into a yard close to her residence. The woman and another woman and man who attempted to help the woman were shot and killed by Russian soldiers. The victimsâ€™ bodies were left in their yard for at least 10 days. This incident occurred in mid-March whilst the area was under Russian occupation and was reported on 22 April 2022 after the woman's body was found in a mass grave. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,1,32376
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.54485386,30.24580273,"(4)Province, State, Governorate ",Kyiv Oblast,No information ,"April 2022: In Kyiv Oblast, a 34-year-old woman reported witnessing members of a paramilitary group from Chechnya, reportedly called Kadyrovites, raping and hanging her neighbours, a 16-year-old girl and a 48-year-old woman. The woman reported the incident to a psychologist and said she was not raped herself. This incident occurred in March whilst the area was under Russian occupation.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,2,2,32379
13/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.74306376,29.92077993,(1)Exact location,Kyiv Oblast,Not applicable ,"March 2022: In Velykyi Lis village, Kyiv Oblast, a woman reported that Russian soldiers warned her husband to hide his wife and 25-year-old daughter stating that in a nearby village, Shybene, a paramilitary organisation from Chechnya, called Kadyrovites, after their leader Ramzan Kadyrov was settled and they were â€œrapistsâ€. This account was confirmed by several other women.This incident likely occurred in March 2022 whilst the area was under Russian occupation and was reported on 20 April 2022. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",ThreatOfSexualViolence,CRSV,Intimation,2,,32380
13/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.54747186,30.22017844,(1)Exact location,Kyiv Oblast,School,"March 2022: In Kyiv Oblast, a 38-year-old woman reported attempting to put on multiple jackets to appear bulky and covered herself with soot when Russian soldiers came by the shelter she was hiding in after a Russian soldier warned her against going out in order to avoid being raped. This incident occurred in March 2022 whilst the area was under Russian occupation and was reported on 20 April 2022. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",ThreatOfSexualViolence,CRSV,Intimation,1,,32381
09/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.54819906,30.21926727,(1)Exact location,Kyiv Oblast,Under arrest or detention,"March 2022: In Kyiv Oblast, 25 girls and women between the ages of 14 and 24 were held captive for a month in a basement and repeatedly raped by Russian soldiers. The women reported that the soldiers told them they would rape them until they wouldnâ€™t want sexual contact with any men, to prevent them from having Ukrainian children. This incident was reported by Lyumyla Denisova, the Ukrainian Parliamentâ€™s Human Rights Commissioner on 06 April 2022. This incident occurred in March 2022 whilst the town was under Russian occupation. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,25,,32382
13/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.93225268,29.90490012,(1)Exact location,Kyiv Oblast,Victims home ,"April 2022: In Kyiv Oblast, a 15-year-old and 16-year-old girl were raped by Russian soldiers according to the deputy mayor of the town. She reported that girls in the town had resorted to cutting their hair â€œto be less attractiveâ€ after Russian soldiers pulled women by their hair out of their basements. This incident occurred in March 2022 whilst the area was under Russian occupation. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Mass SV assault,2,,32383
03/04/2022,Exact Date,Ukraine,UKR,46.63992967,32.62391821,(1)Exact location,Kherson Oblast,Victims home ,"April 2022: In Kherson Oblast, a woman was raped at gunpoint by two Russian soldiers inside her residence after she was pointed out as being the wife of Ukrainian soldier by a resident of the city. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,32384
13/03/2022,Month- The event occurred within this month,Ukraine,UKR,50.56637533,30.24081221,"(4)Province, State, Governorate ",Kyiv Oblast,Victims home ,"March 2022: In an unspecified location, Kyiv Oblast, a volunteer helping evacuate residents in the area reported three naked women emerging from houses and basements. One of the women was badly beaten and had broken bones, and was taken away by ambulance. The volunteer also reported witnessing about 10 other women giving statements to police about being raped. This incident occurred whilst the area was under Russian occupation and was reported on 01 April 2022 after the area was liberated. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,13,,32385
01/04/2022,Month- The event occurred within this month,Ukraine,UKR,50.49479418,30.23241534,(6)Contry,Kyiv Oblast,No information ,"April: In various unspecified locations, Liudmyla Denisova, Ukraineâ€™s human-rights commissioner, said that a psychological-support hotline set up in partnership with UNICEF has received more than 400 allegations of sexual violence, including rape, of Ukrainian women, men and children by Russian soldiers. The allegations involved mostly young soldiers between the ages of 20 and 25-years-old and the rapes often occurred in public or in view of others. Many of the survivors have reported the attacks anonymously.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",SexualAssault,CRSV,Mass SV assault,449,,32386
30/03/2022,Week-The event occurred within the week of this date ,Ukraine,UKR,47.08960478,37.54463184,(2)25 km precision ,Donetsk Oblast,No information ,"March 2022: In Donetsk Oblast, a woman was raped multiple times in front of her son and killed by Russian soldiers.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,1,32395
03/04/2022,Week-The event occurred within the week of this date ,Ukraine,UKR,47.09537035,37.55195618,(2)25 km precision ,Donetsk Oblast,No information ,"April 2022: In Donetsk Oblast, a woman was raped and killed by an unspecified number of Russian soldiers.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,1,32396
13/03/2022,Exact Date,Ukraine,UKR,49.93649049,36.48765392,(1)Exact location,Kharkiv Oblast,School,"March 2022: In Kharkiv Oblast, a 31-year-old woman was raped multiple times at gunpoint by a 20-year-old Russian soldier after he entered the school she and her family were sheltering in along with around 40 other IDPs, mostly women and girls. The soldier beat her and cut her face, neck and hair with a knife.",State military,Armed Forces of the Russian Federation,Single perpetrator,"Blunt, dagger, knife  and machetes",Civilian ,Female,"Adult, ",Rape,CRSV,Single rape/sv assault ,1,,32397
03/03/2022,Close -The exact date is within 2-6 days of the indicated date,Ukraine,UKR,46.6343507,32.6348877,(2)25 km precision ,Kherson Oblast,No information ,"March 2022: In Kherson Oblast, according to a doctor working in the city, 11 women have allegedly been raped by Russian forces after they occupied the city on 01 March. Local residents have reportedly advised women and girls in the city to not leave their homes. On 05 March 2022 this incident was reported to be be fake. ",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,11,6,32399
04/03/2022,Close -The exact date is within 2-6 days of the indicated date,Ukraine,UKR,46.6343507,32.61291937,(2)25 km precision ,Kherson Oblast,No information ,"March 2022: In Kherson Oblast, a 17-year-old girl was allegedly raped and killed by Russian forces after they occupied the city on 01 March. This incident was reported by a local woman living in the city during a broadcast with CNN.",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,1,32400
04/03/2022,Exact Date,Ukraine,UKR,46.63812246,32.6184082,(2)25 km precision ,Kherson Oblast,"Street, road or field ","March 2022: In Kherson Oblast, a 40-year-old woman and her 17-year-old daughter were raped by Russian soldiers. The woman and her daughter reported attending rallies against the Russian occupation of the city where they encountered psychological and physical abuse from the Russian soldiers",State military,Armed Forces of the Russian Federation,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,2,,32401
